id	sentence	class	entity	nation	valence	commentary	source
17958	In Luzern wird den Osterspielaufführungen der um entstandene Text zugrunde gelegt.	1.0	Luzern	CHE	0.0		1933_-_Ermatinger2_CAB.txt
1754	Ein mit jenen beiden Schriften gleichzeitiges Denkmal von Müllers patriotischer Gesinnung waren seine Briefe zweier Domherren , worin er zeigte, durch welchen Geist der deutsche Adel in den Hochstiften eine Zier und Stütze der Verfassung sein könnte, zugleich in der Absicht, für Dalbergs Wahl zum Koadjutor von Mainz zu wirken.	1.0	deutsch	DEU	1.0		1861_-_Mörikofer2_CAB.txt
20367	Er tauchte in der Schweiz auf.	1.0	Schweiz	CHE	0.0		1933_-_Ermatinger2_CAB.txt
6620	Ein Diethelm Göli tritt in Basler Urkunden und als Bürger von Basel zwischen und lNb auf.	1.0	Basel	CHE	0.0		1892_-_Bächtold_CAB.txt
14361	Für Ballade und Romanze reichte sein Talent nicht aus, so sehr er den Gehalt gewisser Sagen zu gestalten strebte; doch fanden Das Bergmännlein auf dem Pilatus und Der Storch von Luzern lange Jahre die Gunst schweizerischer Lesebücher.	1.0	Luzern	CHE	-1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
8076	Die Bewohner von Baden ließen sich durch einen Bildschnitzer aus Augsburg einen neuen Palmesel verfertigen; der Meister aber erstickte an einem Span seines Werkes, was bei den Reformierten ein großes Hallo verursachte.	1.0	Baden	CHE	1.0		1892_-_Bächtold_CAB.txt
22439	In mannigfachen höheren Amtern stehend, lebte er von bis zu seinem Tode meist auf dem Schlosse Biberstein bei Aarau.	1.0	Aarau	CHE	1.0		1951_-_Zäch_CAB.txt
20361	Der Brand von Uster war ein vereinzeltes Aufflammen der sozialen Not gewesen.	1.0	Uster	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
17836	Manuels Dichtungen, fast alle in der kurzen Spanne zwischen und fast, sind die dichterisch bedeutendsten Schöpfungen der Reformation in der Schweiz.	1.0	Schweiz	CHE	1.0		1933_-_Ermatinger2_CAB.txt
19470	Er legte der Versammlung am . März ein Programm vor, mit dem sie sich als Helvetische Gesellschafte konstituierte.	1.0	helvetisch	CHE	0.0		1933_-_Ermatinger2_CAB.txt
17631	Weitschauend drang sein Blick über die Grenzen der Schweiz hinaus.	1.0	Schweiz	CHE	1.0		1933_-_Ermatinger2_CAB.txt
22005	Zu diesem menschheitlichen Denken war die Schweiz befähigt durch die Lebendigkeit einer Religion, die in ihrem ganzen Wesen und Fundament menschheitlich ist.	1.0	Schweiz	CHE	2.0		1943_-_Korrodi_CAB.txt
19807	Bezeichnend sind die Schicksale des Liberalismus in Zürich.	1.0	Zürich	CHE	0.0		1933_-_Ermatinger2_CAB.txt
22218	Es ist das erste deutsche Drama, in welchem politische Ereignisse der Gegenwart den Stoff bieten.	1.0	deutsch	DEU	1.0		1951_-_Zäch_CAB.txt
17101	C. F. Meyer hat sich, nachdem sein Jugenddenken lange von romantischen Einflüssen bestimmt gewesen war, in der Zeit seines Durchbruches zum Dichter entschieden zum Deutschtum bekannt und es geradezu ausgesprochen, das die Wiederaufrichtung des deutschen Kaiserreiches im Kriege seinen Erstling Huttens letzte Tage aus seiner Seele gelöst habe.	1.0	deutsch	DEU	1.0		1933_-_Ermatinger2_CAB.txt
16536	Basel, wer dieser Stadt in früheren Jahrhunderten begegnet war, hatte um die Wende vom achtzehnten zum neunzehnten Jahrhundert Mühe sie wieder zu erkennen.	1.0	Basel	CHE	0.0		1924_-_Nadler_CAB.txt
9010	In dem zehnten und letzten Kapitel, von dem Bau und der Natur des deutschen Verses, ist mit Opitz, im Gegensatz zu Gottsched und Bodmer, die akzentuierende nicht quantitierende Natur des deutschen Rhythmus erkannt.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
6970	Jützi Schultheß von Zürich betet mit Begierde täglich sechzig Paternoster, sechzig Laudate dominum und ebensoviele Gloria patri unter Betrachtung der Marter Christi, wobei sie oft ekstatisch ins Himmelreich versetzt wird.	1.0	Zürich	CHE	1.0		1892_-_Bächtold_CAB.txt
6926	Das Stück ist älter, und zweifellos schweizerischer Herkunft.	1.0	schweizerisch	CHE	0.0		1892_-_Bächtold_CAB.txt
19970	Unter ihren Klängen versank er in ein Sinnen, das ihn langsam in jenes,, bessere Vaterland hinüberwallen lies, von dem er in seinem Rundgesang,, Freut euch des Lebens gesungen.	1.0	Vaterland	CHE	1.0		1933_-_Ermatinger2_CAB.txt
2853	Es scheint, daß er in gewissen Kreisen zu seiner Zeit als Dichter sich große Geltung zu verschaffen wußte, denn in einem Nekrolog über ihn wird geradezu gesagt, er sei den besten Dichtern Deutschlands beizuzählen; an seinen Dichtungen habe das Herz ebensoviel Anteil als der Geist und die darin herrschenden Empfindungen seien ebenso zart als bieder und treuherzig.	1.0	Deutschland	DEU	2.0		1866_-_Weber_Bd_1_CAB.txt
22276	Vor ihm hatten wir nur Versemacher , sagte der deutsche Schriftsteller Justus Möser.	1.0	deutsch	DEU	1.0		1951_-_Zäch_CAB.txt
2431	Die Schweizermuse hat ein Vaterland!	1.0	Vaterland	CHE	0.0		1866_-_Weber_Bd_1_CAB.txt
15615	Kein Dichter hat Luther so monumental geschildert, keiner das Entscheidende seines Wesens so tief erfaßt und so schlagend formuliert, keiner ein so tiefgreifendes Lob seiner Bibelübersetzung und der deutschen Sprache gefunden	1.0	deutsch	DEU	2.0		1914_-_Frey_CAB.txt
20456	Als eine tragische Beeinträchtigung seines Dichtertums hat Keller selbst das Misslingen seiner dramatischen Pläne empfunden, und sicherlich liegt Tragik darin, auch für die neuere schweizerische Literatur an sich.	1.0	schweizerisch	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
15590	Neben einigen Seiten des Grünen Heinrich und den Sieben Legenden wird Der Landvogt von Greifensee immer als die Krone seiner Erzählerkunst gewertet werden.	1.0	Greifensee	CHE	2.0		1914_-_Frey_CAB.txt
7755	Aus seiner letzten Lebenszeit stammt ein handschriftlich in Schaffhausen aufbewahrtes Lustspiel, von zwei jungen Eheleuten O , eine kleine, verfängliche, Verse umfassende, mit charakteristischen Federzeichnungen geschmückte Komödie der Irrungen.	1.0	Schaffhausen	CHE	1.0		1892_-_Bächtold_CAB.txt
20133	Oder es werden Schilderungen aus dem gegenwärtigen Volksleben der Schweiz gegeben, in denen immer die rührende Einfachheit, Sittenreinheit und das richtige Fühlen des Landvolkes den Sieg über die Tücke des Schicksals und der Menschen davontragen.	1.0	Schweiz	CHE	2.0		1933_-_Ermatinger2_CAB.txt
12783	Der Anteil der Eidgenossen im Reiche der Literatur ist in den letzten zwei Jahrhunderten derart gewachsen, ebenso das bewußte Streben nach nationaler Einheit, daß es sich rechtfertigt, einen Blick auf das Werden derjenigen Literatur zu werfen, die auf dem Boden der heutigen Schweiz von den Anfängen bis zur Gegenwart entstanden ist.	1.0	Schweiz	CHE	1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
1989	Von bleibendem Werte ist die fleißige, auf vielfacher und genauer Beobachtung beruhende Erstlingsarbeit, Briefe über ein schweizerisches Hirtenland, welche er als Statthalter des Amtes Saanen im Jahre verfaßte.	1.0	schweizerisch	CHE	1.0		1861_-_Mörikofer2_CAB.txt
427	Und als der Minister Choiseul den Hafen und die Stadt Versoir zu gründen unternahm, um für Frankreich am Genfer_See einen blühenden Handelsplatz zu gewinnen, so war der große Namen Hallers die Zuflucht, der sich die Eidgenossenschaft durch Bern bediente, um diese Beeinträchtigung abzuwenden; und wirklich erreichte Haller durch seine Verbindungen und als eines der acht auswärtigen Mitglieder der Akademie der Wissenschaften von Paris, was einem schweizerischen Magistrate nicht gelungen wäre.	1.0	Frankreich	FRA	1.0		1861_-_Mörikofer2_CAB.txt
1181	Sulzer hatte außer Sack auch Spalding und Euler zu Freunden gewonnen, und diese in Verbindung mit Gleim verschafften ihm im Jahre den Ruf als Lehrer der Geometrie an das Joachimsthaler Gymnasium zu Berlin.	1.0	Berlin	DEU	1.0		1861_-_Mörikofer2_CAB.txt
15456	Das . Jahrhundert bescherte der Schweiz zwei lyrische Sammlungen von Wert.	1.0	Schweiz	CHE	1.0		1914_-_Frey_CAB.txt
15390	Wie ihr englisches Vorbild strebten sie danach, Tugend und Geschmack zu fördern, soziale Fragen und besonders solche der Erziehung zu behandeln, vor allem aber Interesse für die schöne Literatur zu wecken.	1.0	englisch	ENG	2.0		1914_-_Frey_CAB.txt
8984	Ebenfalls Schulzwecken sollte die kurze,Geschichte der Stadt Zürich' und gleichzeitig die in dialogischer Form gehaltene, Unterredung von den Geschichten der Stadt Zürich dienen.	1.0	Zürich	CHE	0.0		1892_-_Bächtold_CAB.txt
16951	Es entsteht dann allerdings die Aufgabe, den Wesensinhalt dieser schweizerischen Nationalliteratur zu bestimmen und damit überhaupt den Nachweis zu leisten, das man das Recht hat, über die tiefen Grenzen der großen Sprachgemeinschaften hinweg von einer schweizerischen Nationaletat und einer schweizerischen Nationalliteratur zu sprechen.	1.0	schweizerisch	CHE	0.0		1933_-_Ermatinger2_CAB.txt
11560	Das Folgende richtet sich gegen die Opitzische Forderung, die deutschen Rhythmen nach den lateinischen zu bilden	1.0	deutsch	DEU	-1.0		1892_-_Bächtold_CAB.txt
20859	So weit entfernt sich Moeschlin von schweizerischer Art und bäuerlich bürgerlicher Lebensordnung nicht.	1.0	schweizerisch	CHE	0.0		1933_-_Ermatinger2_CAB.txt
17996	Er hat ein Spiel,, Von Ursprung, Haltung und Ende heidnischer und päpstlicher Abgötterei in Bern zur Aufführung gebracht es ist gedruckt worden .	1.0	Bern	CHE	1.0		1933_-_Ermatinger2_CAB.txt
22386	Ein anderer Luzerner Geistlicher, J. B. Häfliger, veröffentlichte Lieder im helvetischen Volkston .	1.0	helvetisch	CHE	0.0		1951_-_Zäch_CAB.txt
6917	Die echt dramatisch bewegte Handlung ist auf deutsch mittelalterlichen Boden verlegt; der Knecht des Pilatus führt einen ehrlichen deutschen Namen, Rumprecht.	1.0	deutsch	DEU	1.0		1892_-_Bächtold_CAB.txt
15498	Denn er ist ein urwüchsiger Realist, ein Naturalist, so sehr, daß man ihn als den Vater des Naturalismus in der deutschen Literatur bezeichnet hat.	1.0	deutsch	DEU	1.0		1914_-_Frey_CAB.txt
14357	Die neue Schweizer Malerei gefiel ihm nicht mehr, so hatte er es sich nicht gedacht bei der Gründung der Künstlergesellschaft.	1.0	Schweizer	CHE	-1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
13404	Erfreulich an diesem Mann scheint uns aber nicht nur sein Kampf für die französische Sprache zu sein, sondern auch die durch seinen Lebenswandel und seine sonstigen Schriften deutlich bewiesene Opposition gegen den strengen calvinischen Geist.	1.0	französisch	FRA	2.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
17575	Aber das ist das Lebendige der Bewegung, die die Aussaat erzeugte, dass sie die Schweiz nach ihrer Natur und ihrem Bedürfnis ausgestaltete.	1.0	Schweiz	CHE	1.0		1933_-_Ermatinger2_CAB.txt
151	Eine bemerkenswerte Eigentümlichkeit Basels ist der Geist fester innerer Gemeinschaft, in Folge dessen die durch gleiche Gesinnung und Aufgabe Verbundenen unter sich durch ein so inniges Band umschlossen sind, daß solches auch nach Außen in weitem Kreise einen Kern und anziehenden Mittelpunkt bildet.	1.0	Basel	CHE	2.0		1861_-_Mörikofer2_CAB.txt
18962	Für das Deutsche gibt Breitinger jetzt noch zu, das die sächsische Sprache an Wohlklang allen anderen Mundarten überlegen sei.	1.0	deutsche	DEU	2.0		1933_-_Ermatinger2_CAB.txt
19883	Eine große Zahl anonymer, bald witziger bald derber Spott und Schimpfgedichte, in Flugblättern und handschriftlich verbreitet, ergänzt die Schweizerische Sammlung.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
7631	Manches darin klingt an jenen munteren Brief des Vaters an, mit welchem dieser dem Rate zu Bern von Erlach aus ein Faß Wein geschickt hat.	1.0	Bern	CHE	1.0		1892_-_Bächtold_CAB.txt
17576	Was ursprünglich ein bloßes geistiges Erleben, dann das elegante Geistesspiel des Asketen und Gelehrten gewesen war, wurde in der Schweiz eine breite religiöse und politische Strömung, die berufen war, das innere und das äußere Leben zu erneuern.	1.0	Schweiz	CHE	0.0		1933_-_Ermatinger2_CAB.txt
8845	Mit Vorliebe beschäftigen sich diese Aufsätze mit der weiblichen Bürgerschaft des alten Zürich	1.0	Zürich	CHE	1.0		1892_-_Bächtold_CAB.txt
6531	Die Stadt Zürich stand am Ausgang des dreizehnten Jahrhunderts vor einer für sie höchst gedeihlichen Epoche im Inneren zu ihrem Vorteil umgestaltet und mit allen Freiheiten ausgestattet, welche den Wohlstand durch Handel und Gewerbe hoben, hatte sie nach einer unsicheren Zeit in Folge ihrer Teilnahme an wichtigen politischen Verbindungen ihr Ansehen auch nach außen kräftig und dauernd hergestellt.	1.0	Zürich	CHE	2.0		1892_-_Bächtold_CAB.txt
22003	Man kann und soll die Schweiz auch immer wieder von ihren geopolitischen Grundlagen aus begreifen.	1.0	Schweiz	CHE	0.0		1943_-_Korrodi_CAB.txt
2870	Seine Lieder sind ächte Volkslieder geworden; Aufm Bergli bin i Gefässe und, Morge früh, wenn d' Sonne lacht wird man in hundert Jahren noch auf den grünen Weiden und sonnigen Halden unseres Jura, beim Käsfeuer und in den Spinnstuben singen.	1.0	Jura	CHE	2.0		1866_-_Weber_Bd_1_CAB.txt
18108	Jedenfalls hat die Verinnerlichung des Glaubenslebens durch die Reformation kein Aufblühen des geistlichen Liedes in der Schweiz bewirkt.	1.0	Schweiz	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
19374	Innerhalb der deutschen Literatur schlagen Hamann und Herder diese Wege ein.	1.0	deutsch	DEU	0.0		1933_-_Ermatinger2_CAB.txt
2292	Er war es zuverlässig nicht, als er an den Herrn von Malesherbes, Sohn des Kanzlers von Frankreich, schrieb	1.0	Frankreich	FRA	-1.0		1866_-_Weber_Bd_1_CAB.txt
17881	Das Spiel vom, Reichen Mann und armen Lazarus ist am Sonntag Judica, d. h. am zweiten Sonntag vor Ostern, von der Bürgerschaft in Zürich gespielt worden.	1.0	Zürich	CHE	0.0		1933_-_Ermatinger2_CAB.txt
1462	Die Schweiz war in jener Zeit scharf zwischen den Anhängern des Alten und des Neuen gespalten; feste Unparteilichkeit war selten, noch seltener der Mut, davon öffentlich Zeugnis zu geben, und einzig, Solches achtunggebietend für Freund und Feind zu tun.	1.0	Schweiz	CHE	-1.0		1861_-_Mörikofer2_CAB.txt
17044	Dichter sein bedeutet für den schweizerischen Schriftsteller den Gewissensberuf des für sein Tun dem Volke verantwortlichen Bürgers der Demokratie.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
14349	Aber die duftige Art, wie er Saly und Klare über den Jura in die Heimat führt, ist etwas durchaus Neues; ein bißchen mehr Mut und Phantasie, und es hätte ein bedeutender kulturhistorischer Roman daraus werden können.	1.0	Jura	CHE	1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
1765	Mainz war ein so ausgesetzter Posten und die Liberalität des Kurfürsten zog gleich Anfangs viele Emigranten dahin, daß Müller gerade hier zur Beurteilung der Revolution einen günstigen Standpunkt hatte.	1.0	Mainz	DEU	1.0		1861_-_Mörikofer2_CAB.txt
16233	Im Oktober wurde, der Preis des Kampfes, der Schweizer Teil vom Konstanzer Bistum abgetrennt und Göldlin Generalvikar dieses Teiles.	1.0	Schweizer	CHE	-1.0		1924_-_Nadler_CAB.txt
14647	In den Deutschen Novellenschatz nahm Paul Heyse die abgerundete Erzählung, Das erfüllte Versprechen, die auf dem dunklen Hintergrunde der Henziverschwörung ihren tragischen Abschluß findet, auf und rühmte die klare Durchbildung des Themas, das Betonen des Hauptmotios in echt novellistischer Schärfe und den sicheren Tat in der Lösung des sittlichen Problems.	1.0	deutsch	DEU	2.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
9248	Juli JTSO trafen die Trabanten des Sterns, Sulzer und Schultheß, mit Klopstock in Zürich ein.	1.0	Zürich	CHE	0.0		1892_-_Bächtold_CAB.txt
22691	Es ist der massgebende schweizerische Zeitroman des ersten Weltkrieges, voll von Kritik, Anklage, Protest, und dennoch erhellt vom idealen Glauben an den Menschen.	1.0	schweizerisch	CHE	2.0		1951_-_Zäch_CAB.txt
15019	Jules Cougnard ist der verschmitzteste, der schalthaftefte und unterhaltendste Dichter der französischen Schweiz Er hat entzückende Phantasien in Prosa publiziert, und von seinen Gedichtsammlungen nennen wir hier wenigstens Klee Carillon Tinte und Cassons les anailles , woraus uns helle, berauschende Töne seiner wohlklingenden Musik entgegenzittern; das schäumt und sprudelt wie Champagnerwein.	1.0	französisch	FRA	2.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
19341	Allen voran gingen die Franzosen.	1.0	Franzosen	FRA	0.0		1933_-_Ermatinger2_CAB.txt
8803	Dann fielen ihm Ovids Metamorphosen in der von Wickram erneuerten Bearbeitung des Albrecht von Halberstadt in die Hand.	1.0	Halberstadt	DEU	0.0		1892_-_Bächtold_CAB.txt
16677	Die ganze Seelenlage der Genießenden und der Schaffenden wurde durch die deutschen Lehrer an den höheren und mittleren Schulen der Schweiz für das neue eidgenössische Schrifttum gebildet.	1.0	deutsch	DEU	1.0		1924_-_Nadler_CAB.txt
2700	Und war es denn anders bei den Schweizern?.	1.0	Schweizer	CHE	0.0		1866_-_Weber_Bd_1_CAB.txt
16311	Auf wunderlichen Wegen kam bis in die scheue Einsamkeit dieses Knaben frühe Botschaft des deutschen Geistes.	1.0	deutsch	DEU	2.0		1924_-_Nadler_CAB.txt
19047	Seine Deutsche Gesellschaft erhielt sich, wie Hörner schon Gottsched meldete, mehr durch Einigkeit als durch Arbeit.	1.0	deutsch	DEU	1.0		1933_-_Ermatinger2_CAB.txt
13791	Es war zweifellos ein Verdienst und hohe Zeit, daß der schweizerische Bauer ehrenvoll in die Literatur eingeführt wurde.	1.0	schweizerisch	CHE	2.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
18477	Ein guter Engel, Cherubim, und ein böser, Discordia, bestimmen Krieg und Frieden in der Schweiz.	1.0	Schweiz	CHE	0.0		1933_-_Ermatinger2_CAB.txt
22692	Seinem innersten Wesen nach zwar kein Künstler, war Bosshart doch die größte geistige Kraft unter den schweizerischen Schriftstellern seiner Zeit.	1.0	schweizerisch	CHE	2.0		1951_-_Zäch_CAB.txt
18679	Wohl suchten die katholischen Orte sich durch ein engeres Bündnis mit Frankreich zu entschädigen und ließen sich von ihm die Zusicherung geben, die Vorherrschaft des Katholizismus in der Schweiz wiederherzustellen.	1.0	Frankreich	FRA	1.0		1933_-_Ermatinger2_CAB.txt
6352	Das älteste deutsche Alexanderlied des Pfaffen Lamprecht um J geht auf dasselbe zurück.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
16627	Gesetzt den Fall, Gottfried Keller hätte, da er nach seiner hoffnungslosen Heimkehr aus München anhob, einen traurigen kleinen Roman zu schreiben über den tragischen Abbruch einer jungen Künstlerlaufbahn, an welcher Mutter und Sohn zugrunde gingen, bis zum Abschluß dieses Buches fortgeschrieben, und gesetzt den Fall, ein irgendwer hätte dies Buch gedruckt.	1.0	München	DEU	-2.0		1924_-_Nadler_CAB.txt
13718	Politisch religiöse Hiebe teilte er in dem Schauspiel Arnold von Brescia in Zürich aus, entstanden etwa hundert Jahre vor Witmanns, Arnold von Brescia'.	1.0	Zürich	CHE	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
